date,Voltage(V),Current(A),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s)
06-09-2018 23:38:31.600,4.400015831,1.259549141,1.9362427,0,8.441066742,0,-6.67572E-06
06-09-2018 23:40:31.601,4.399970055,1.203448296,1.977283001,0,8.62164402,0,1.14441E-05
06-09-2018 23:42:31.599,4.399992943,1.150375366,2.016517878,0,8.794277191,0,2.86102E-06
06-09-2018 23:44:31.596,4.399986267,1.097009659,2.053969622,0,8.959065437,0,-4.19617E-05
06-09-2018 23:46:31.597,4.400037766,1.046260834,2.089699745,0,9.116277695,0,-1.62125E-05
06-09-2018 23:48:31.596,4.399965286,0.996674538,2.123737812,0,9.26604557,0,-1.14441E-05
06-09-2018 23:50:31.596,4.400007248,0.948208809,2.156148672,0,9.408654213,0,-1.62125E-05
06-09-2018 23:52:31.596,4.400024414,0.900764465,2.186964989,0,9.544244766,0,-1.33514E-05
06-09-2018 23:54:31.594,4.400053978,0.855592728,2.216230392,0,9.673013687,0,1.23978E-05
06-09-2018 23:56:31.595,4.400025368,0.812381744,2.244016886,0,9.795273781,0,6.10352E-05
06-09-2018 23:58:31.599,4.400007248,0.770658493,2.270400763,0,9.911362648,0,0.000114441
06-10-2018 00:00:31.600,4.399960518,0.730052948,2.295407295,0,10.02139091,0,-5.72205E-05
06-10-2018 00:02:31.598,4.39999485,0.692061424,2.319114923,0,10.12570477,0,-3.05176E-05
06-10-2018 00:04:31.598,4.400025368,0.655439377,2.341560125,0,10.22446346,0,4.57764E-05
06-10-2018 00:06:31.595,4.400025368,0.620840073,2.362830162,0,10.31805229,0,-1.90735E-06
06-10-2018 00:08:31.597,4.40004921,0.588494301,2.382970572,0,10.40666962,0,6.48499E-05
06-10-2018 00:10:31.595,4.400014877,0.557282448,2.402061939,0,10.49067211,0,-8.10623E-05
06-10-2018 00:12:31.601,4.400001526,0.527360916,2.420132399,0,10.57018185,0,2.57492E-05
06-10-2018 00:14:31.598,4.400026321,0.498884201,2.437231302,0,10.64541626,0,5.34058E-05
06-10-2018 00:16:31.597,4.400036812,0.473052979,2.453423738,0,10.71666431,0,-1.43051E-05
06-10-2018 00:18:31.597,4.400089264,0.447982788,2.468767405,0,10.78417587,0,7.05719E-05
06-10-2018 00:20:31.598,4.399971008,0.423888206,2.483292818,0,10.84808731,0,-2.47955E-05
06-10-2018 00:22:31.596,4.399980545,0.401825905,2.497045517,0,10.90859985,0,2.19345E-05
06-10-2018 00:24:31.597,4.400037766,0.380817413,2.510084867,0,10.9659729,0,1.04904E-05
06-10-2018 00:26:31.596,4.399981499,0.361308098,2.522445679,0,11.02035999,0,5.14984E-05
06-10-2018 00:28:31.594,4.400032997,0.342622757,2.534169912,0,11.07194614,0,2.19345E-05
06-10-2018 00:30:31.601,4.399956703,0.325170517,2.545300484,0,11.12092209,0,1.52588E-05
06-10-2018 00:32:31.595,4.399972916,0.308819771,2.555864096,0,11.16740131,0,6.48499E-05
06-10-2018 00:34:31.594,4.39998436,0.293615341,2.565902233,0,11.21156883,0,4.86374E-05
06-10-2018 00:36:31.595,4.400025368,0.279227257,2.575443745,0,11.25355244,0,3.8147E-06
06-10-2018 00:38:31.595,4.399987221,0.265622139,2.584521532,0,11.29349327,0,2.19345E-05
06-10-2018 00:40:31.598,4.399990082,0.252911568,2.593162775,0,11.33151531,0,-8.58307E-06
06-10-2018 00:42:31.595,4.400038719,0.241020203,2.601391554,0,11.36772251,0,-3.8147E-05
06-10-2018 00:44:31.599,4.400053978,0.230051041,2.609237432,0,11.40224361,0,6.96182E-05
06-10-2018 00:46:31.594,4.400058746,0.219137192,2.616726398,0,11.43519592,0,7.62939E-06
06-10-2018 00:48:31.599,4.400044441,0.2094841,2.623870611,0,11.46662998,0,1.14441E-05
06-10-2018 00:50:31.600,4.400003433,0.200134277,2.630692482,0,11.49664688,0,-2.28882E-05
06-10-2018 00:52:31.600,4.399975777,0.191671371,2.637220144,0,11.52536774,0,9.44138E-05
06-10-2018 00:54:31.598,4.40002346,0.183259964,2.643465042,0,11.552845,0,-2.47955E-05
06-10-2018 00:56:31.600,4.39999485,0.175551414,2.649441719,0,11.57914257,0,-2.57492E-05
06-10-2018 00:58:31.597,4.399979591,0.167955399,2.655161858,0,11.60431194,0,-2.95639E-05
06-10-2018 01:00:31.597,4.400021553,0.161267281,2.660645723,0,11.62844086,0,-2.86102E-06
06-10-2018 01:02:31.599,4.400003433,0.154748917,2.665906906,0,11.65158939,0,7.05719E-05
06-10-2018 01:04:31.596,4.400019646,0.148474693,2.67095542,0,11.67380333,0,8.29697E-05
06-10-2018 01:06:31.600,4.399991035,0.142806053,2.675803661,0,11.69513607,0,-2.00272E-05
06-10-2018 01:08:31.598,4.400015831,0.136846542,2.680463552,0,11.71563911,0,-3.43323E-05
06-10-2018 01:10:31.599,4.400007248,0.131866455,2.684945345,0,11.73535919,0,-5.72205E-06
06-10-2018 01:12:31.599,4.399986267,0.126813889,2.689256668,0,11.75432873,0,3.52859E-05
06-10-2018 01:14:31.600,4.400032997,0.122475624,2.693408966,0,11.77259827,0,4.57764E-05
06-10-2018 01:16:31.600,4.399998665,0.117775917,2.697410107,0,11.79020309,0,2.47955E-05
06-10-2018 01:18:31.594,4.399967194,0.11357975,2.701267004,0,11.80717373,0,-1.90735E-06
06-10-2018 01:20:31.595,4.399986267,0.10956192,2.70498538,0,11.82353497,0,6.86646E-05
06-10-2018 01:22:31.596,4.400008202,0.106045723,2.708573818,0,11.839324,0,4.29153E-05
06-10-2018 01:24:31.598,4.399971008,0.102108955,2.712037563,0,11.85456467,0,6.19888E-05
06-10-2018 01:26:31.601,4.399980545,0.098600388,2.715380669,0,11.86927414,0,-3.14713E-05
06-10-2018 01:28:31.595,4.400012016,0.09527874,2.718611717,0,11.88349056,0,5.43594E-05
06-10-2018 01:30:31.595,4.400003433,0.091939926,2.721734762,0,11.89723206,0,-5.72205E-06
06-10-2018 01:32:31.597,4.399995804,0.088849068,2.724752426,0,11.91051006,0,-2.95639E-05
06-10-2018 01:34:31.596,4.400000572,0.086133957,2.727673769,0,11.92336369,0,5.72205E-06
06-10-2018 01:36:31.601,4.399993896,0.083676338,2.730500698,0,11.93580151,0,2.28882E-05
06-10-2018 01:37:49.024,4.399989128,0.081480026,2.732276917,0,11.94361782,0,2.21404E-05
06-10-2018 01:39:49.076,4.382752419,0,2.732277155,0,11.94361877,0,2.09808E-05
06-10-2018 01:41:49.079,4.380935669,0,2.732277155,0,11.94361877,0,-2.57492E-05
06-10-2018 01:42:49.081,4.380297661,0,2.732277155,0,11.94361877,0,-0.000185253
06-10-2018 01:44:49.172,3.98064518,-2.281986237,2.732277155,0.076062262,11.94361877,0.306140512,-0.000504494
06-10-2018 01:46:49.172,3.938652039,-2.281942368,2.732277155,0.152131274,11.94361877,0.607258976,-0.000283241
06-10-2018 01:48:49.175,3.901832581,-2.282032013,2.732277155,0.228200883,11.94361877,0.905455828,-0.000271797
06-10-2018 01:50:49.177,3.866559982,-2.281977654,2.732277155,0.30426532,11.94361877,1.2009027,-0.000323296
06-10-2018 01:52:49.175,3.832800865,-2.281974792,2.732277155,0.380331397,11.94361877,1.493729472,-0.000200272
06-10-2018 01:54:49.174,3.80073452,-2.281953812,2.732277155,0.456392407,11.94361877,1.784022927,-0.000249863
06-10-2018 01:56:49.173,3.769435883,-2.281977654,2.732277155,0.532455504,11.94361877,2.071923971,-0.000293732
06-10-2018 01:58:49.174,3.739005089,-2.281925201,2.732277155,0.60852015,11.94361877,2.357485533,-0.000259399
06-10-2018 02:00:49.176,3.709194183,-2.281970978,2.732277155,0.684586406,11.94361877,2.640758514,-0.000225067
06-10-2018 02:02:49.175,3.680296898,-2.281881332,2.732277155,0.760653257,11.94361877,2.921802759,-0.000303268
06-10-2018 02:04:49.170,3.652037621,-2.281896591,2.732277155,0.836710155,11.94361877,3.200644016,-0.000296593
06-10-2018 02:06:49.175,3.6254282,-2.28194046,2.732277155,0.912782073,11.94361877,3.477432728,-0.000295639
06-10-2018 02:08:49.170,3.600413322,-2.281937599,2.732277155,0.988840759,11.94361877,3.752219915,-0.00014019
06-10-2018 02:10:49.170,3.576997757,-2.281933784,2.732277155,1.064906478,11.94361877,4.025182724,-0.000255585
06-10-2018 02:12:49.172,3.55427742,-2.281953812,2.732277155,1.140978456,11.94361877,4.296416759,-0.000265121
06-10-2018 02:14:49.176,3.533090591,-2.282008171,2.732277155,1.217047453,11.94361877,4.565979481,-0.000218391
06-10-2018 02:16:49.173,3.512480736,-2.281898499,2.732277155,1.293108821,11.94361877,4.833920956,-0.000128746
06-10-2018 02:18:49.171,3.492622375,-2.281959534,2.732277155,1.369164467,11.94361877,5.100296974,-0.000185013
06-10-2018 02:20:49.174,3.47383213,-2.281907082,2.732277155,1.44524014,11.94361877,5.36527586,-0.000106812
06-10-2018 02:22:49.175,3.455388069,-2.281938553,2.732277155,1.521301389,11.94361877,5.628795624,-0.000184059
06-10-2018 02:24:49.174,3.437793732,-2.281977654,2.732277155,1.597365737,11.94361877,5.890949249,-0.000167847
06-10-2018 02:26:49.172,3.421294212,-2.281933784,2.732277155,1.673431039,11.94361877,6.151817322,-0.000134468
06-10-2018 02:28:49.172,3.404720306,-2.281907082,2.732277155,1.74949491,11.94361877,6.411427975,-0.000133514
06-10-2018 02:30:49.174,3.388802528,-2.28199482,2.732277155,1.82555604,11.94361877,6.669794559,-0.000134468
06-10-2018 02:32:49.174,3.372577667,-2.281957626,2.732277155,1.901627898,11.94361877,6.926972866,-0.000104904
06-10-2018 02:34:49.170,3.355918884,-2.281842232,2.732277155,1.977690697,11.94361877,7.182861805,-0.000196457
06-10-2018 02:36:49.176,3.338273048,-2.281916618,2.732277155,2.053748846,11.94361877,7.437440872,-0.000156403
06-10-2018 02:38:49.173,3.319340706,-2.282001495,2.732277155,2.129821539,11.94361877,7.690677166,-0.000159264
06-10-2018 02:40:49.173,3.298161507,-2.281915665,2.732277155,2.205881119,11.94361877,7.942349911,-0.000178337
06-10-2018 02:42:49.175,3.275130272,-2.282040596,2.732277155,2.281941891,11.94361877,8.192355156,-0.000164032
06-10-2018 02:44:49.173,3.248468399,-2.281962395,2.732277155,2.358004332,11.94361877,8.440488815,-0.000195503
06-10-2018 02:46:49.176,3.217035294,-2.281975746,2.732277155,2.434081554,11.94361877,8.6864748,-0.000293732
06-10-2018 02:48:49.172,3.179461479,-2.281929016,2.732277155,2.510135412,11.94361877,8.929756165,-0.000312805
06-10-2018 02:50:49.175,3.131846428,-2.281960487,2.732277155,2.586212397,11.94361877,9.169898033,-0.000402451
06-10-2018 02:52:49.171,3.071223259,-2.281907082,2.732277155,2.66227293,11.94361877,9.405895233,-0.000526428
06-10-2018 02:54:37.584,2.999997139,-2.281920433,2.732277155,2.730993271,11.94361877,9.614614487,-2.3417E-05
06-10-2018 02:56:37.736,3.625483513,0,2.732277155,2.731037855,11.94361877,9.614750862,0.000534058
06-10-2018 02:58:37.733,3.662311554,0,2.732277155,2.731037855,11.94361877,9.614750862,0.000100136
06-10-2018 02:59:37.734,3.670862198,0,2.732277155,2.731037855,11.94361877,9.614750862,0.000155714
06-10-2018 03:00:42.747,4.200024605,3.259939194,0.069740631,0,0.292714447,0,0.000215935
06-10-2018 03:02:42.770,4.249489784,3.259946823,0.178164169,0,0.751123011,0,0.00032711
06-10-2018 03:04:42.768,4.282001495,3.259851456,0.286817431,0,1.214669824,0,0.000190735
06-10-2018 03:06:42.767,4.307372093,3.260190964,0.39549008,0,1.681450248,0,0.000198364
06-10-2018 03:08:42.770,4.330762863,3.259872437,0.504142106,0,2.150704861,0,0.000256538
06-10-2018 03:10:42.764,4.355334282,3.259859085,0.612812102,0,2.622647047,0,0.000253677
06-10-2018 03:12:42.767,4.382826805,3.259874344,0.721469343,0,3.097336292,0,0.000371933
06-10-2018 03:14:42.763,4.399975777,3.141895294,0.829233527,0,3.570953846,0,3.33786E-05
06-10-2018 03:16:42.765,4.400027275,2.906652451,0.930046737,0,4.014532566,0,-4.76837E-06
06-10-2018 03:18:42.764,4.40001297,2.693582535,1.02329874,0,4.424841404,0,-4.3869E-05
06-10-2018 03:20:42.766,4.400036812,2.507238388,1.109856367,0,4.805695534,0,-2.28882E-05
06-10-2018 03:22:42.769,4.400043488,2.349702835,1.190738201,0,5.161575794,0,-4.1008E-05
06-10-2018 03:24:42.766,4.399990082,2.209220886,1.266673923,0,5.495693207,0,-3.8147E-05
06-10-2018 03:26:42.768,4.400000572,2.087247849,1.338244677,0,5.810604572,0,4.1008E-05
06-10-2018 03:28:42.766,4.400013924,1.980995178,1.406010985,0,6.108776569,0,1.23978E-05
06-10-2018 03:30:42.764,4.399965286,1.882394791,1.470390558,0,6.392046452,0,5.53131E-05
06-10-2018 03:32:42.767,4.399975777,1.794089317,1.531648159,0,6.661580086,0,-5.72205E-05
06-10-2018 03:34:42.764,4.399978638,1.713628769,1.59008944,0,6.918722153,0,3.8147E-05
06-10-2018 03:36:42.770,4.399997711,1.639019966,1.645967722,0,7.164586544,0,-1.62125E-05
06-10-2018 03:38:42.763,4.400017738,1.569309235,1.699422121,0,7.399785995,0,2.38419E-05
06-10-2018 03:40:42.769,4.400068283,1.501299858,1.75058198,0,7.624889374,0,1.43051E-05
06-10-2018 03:42:42.765,4.399990082,1.437397003,1.799569726,0,7.840435028,0,3.52859E-05
06-10-2018 03:44:42.764,4.399983406,1.376906395,1.846485019,0,8.046862602,0,5.72205E-06
06-10-2018 03:46:42.767,4.400005341,1.31870079,1.891396761,0,8.244474411,0,-4.3869E-05
06-10-2018 03:48:42.767,4.400026321,1.26111412,1.934384465,0,8.433620453,0,-7.24792E-05
06-10-2018 03:50:42.769,4.400019646,1.205988884,1.975492716,0,8.614497185,0,4.86374E-05
06-10-2018 03:52:42.768,4.40000248,1.151087761,2.01476264,0,8.787284851,0,1.04904E-05
06-10-2018 03:54:42.770,4.400001526,1.097350121,2.052223921,0,8.952114105,0,-8.58307E-06
06-10-2018 03:56:42.769,4.399953842,1.0465765,2.08795929,0,9.109349251,0,-5.24521E-05
06-10-2018 03:58:42.768,4.400032043,0.996556282,2.122004032,0,9.259145737,0,-1.81198E-05
06-10-2018 04:00:42.769,4.399954796,0.948835373,2.154427052,0,9.401807785,0,-5.14984E-05
06-10-2018 04:02:42.765,4.399968147,0.901088715,2.185249805,0,9.537427902,0,-4.00543E-05
06-10-2018 04:04:42.765,4.399967194,0.856036186,2.214536905,0,9.666291237,0,-1.23978E-05
06-10-2018 04:06:42.765,4.400009155,0.812393188,2.242331266,0,9.788585663,0,-2.47955E-05
06-10-2018 04:08:42.769,4.400012016,0.770560265,2.268710852,0,9.90465641,0,9.53674E-06
06-10-2018 04:10:42.765,4.399996758,0.730857849,2.293725491,0,10.01472092,0,9.53674E-07
06-10-2018 04:12:42.768,4.399987221,0.692000389,2.317432165,0,10.11903,0,5.91278E-05
06-10-2018 04:14:42.766,4.400038719,0.655586243,2.339889765,0,10.21784306,0,-1.62125E-05
06-10-2018 04:16:42.769,4.399995804,0.621291161,2.361171722,0,10.31148434,0,1.62125E-05
06-10-2018 04:18:42.768,4.399957657,0.588137627,2.381326199,0,10.4001646,0,-4.1008E-05
06-10-2018 04:20:42.768,4.399924278,0.557209969,2.400405645,0,10.48411369,0,5.24521E-05
06-10-2018 04:22:42.769,4.400006294,0.527654648,2.41848731,0,10.56367302,0,4.19617E-05
06-10-2018 04:24:42.769,4.399972916,0.498923302,2.435590982,0,10.63892937,0,2.76566E-05
06-10-2018 04:26:42.765,4.400022507,0.472382545,2.451775074,0,10.71013832,0,-7.62939E-06
06-10-2018 04:28:42.767,4.400014877,0.447380066,2.46709919,0,10.777565,0,-6.10352E-05
06-10-2018 04:30:42.770,4.400032997,0.424183846,2.481620073,0,10.84145737,0,-2.00272E-05
06-10-2018 04:32:42.765,4.399996758,0.402022362,2.495384216,0,10.9020195,0,5.14984E-05
06-10-2018 04:34:42.766,4.399945259,0.380852699,2.508432627,0,10.95943165,0,9.53674E-06
06-10-2018 04:36:42.766,4.400008202,0.361308098,2.52079916,0,11.01384544,0,-3.43323E-05
06-10-2018 04:38:42.767,4.399978638,0.34273243,2.532528639,0,11.06545448,0,-2.86102E-05
06-10-2018 04:40:42.766,4.400026321,0.325130463,2.543659687,0,11.11443233,0,-3.71933E-05
06-10-2018 04:42:42.768,4.399999619,0.309103012,2.554230213,0,11.16094208,0,-1.62125E-05
06-10-2018 04:44:42.769,4.400022507,0.293655396,2.564277887,0,11.20515156,0,-3.43323E-05
06-10-2018 04:46:42.769,4.400050163,0.279736519,2.573829889,0,11.24717999,0,1.43051E-05
06-10-2018 04:48:42.765,4.400039673,0.266162872,2.582922935,0,11.28718948,0,4.1008E-05
06-10-2018 04:50:42.766,4.399975777,0.253505707,2.591581583,0,11.32528782,0,1.90735E-06
06-10-2018 04:52:42.767,4.400017738,0.241353035,2.599832058,0,11.36159039,0,-1.81198E-05
06-10-2018 04:54:42.767,4.400008202,0.230060577,2.607690334,0,11.39616585,0,5.72205E-05
06-10-2018 04:56:42.770,4.400073051,0.219527245,2.61518836,0,11.42915726,0,-2.00272E-05
06-10-2018 04:58:42.765,4.400033951,0.209615707,2.622339725,0,11.46062279,0,-1.90735E-06
06-10-2018 05:00:42.764,4.400011063,0.200485229,2.629173994,0,11.490695,0,-1.62125E-05
06-10-2018 05:02:42.769,4.400033951,0.19152832,2.635707378,0,11.5194416,0,-0.000109673
06-10-2018 05:04:42.767,4.400007248,0.183310509,2.641958475,0,11.54694653,0,2.00272E-05
06-10-2018 05:06:42.770,4.400051117,0.175627708,2.647943258,0,11.57327938,0,5.72205E-06
06-10-2018 05:08:42.765,4.399997711,0.167926788,2.653671503,0,11.59848404,0,-4.29153E-05
06-10-2018 05:10:42.764,4.399978638,0.161265373,2.659157753,0,11.62262344,0,5.43594E-05
06-10-2018 05:12:42.769,4.40000248,0.154851913,2.664426327,0,11.64580536,0,-1.71661E-05
06-10-2018 05:14:42.770,4.400001526,0.148718834,2.669481754,0,11.66804886,0,3.91006E-05
06-10-2018 05:16:42.768,4.400035858,0.142668724,2.674341202,0,11.68943024,0,-5.43594E-05
06-10-2018 05:18:42.769,4.400011063,0.137150764,2.679008722,0,11.70996666,0,3.33786E-05
06-10-2018 05:20:42.769,4.399953842,0.131853104,2.683494091,0,11.72970295,0,2.57492E-05
06-10-2018 05:22:42.769,4.399981499,0.126922607,2.687808752,0,11.74868679,0,2.76566E-05
06-10-2018 05:24:42.766,4.399999619,0.122354507,2.691962004,0,11.76696205,0,4.76837E-05
06-10-2018 05:26:42.765,4.400020599,0.11777401,2.695963621,0,11.78456879,0,3.62396E-05
06-10-2018 05:28:42.764,4.39999485,0.113432884,2.699821711,0,11.80154514,0,-4.76837E-05
06-10-2018 05:30:42.768,4.399980545,0.109483719,2.703538418,0,11.8178978,0,-5.72205E-06
06-10-2018 05:32:42.767,4.399970055,0.105443001,2.707121372,0,11.83366203,0,2.76566E-05
06-10-2018 05:34:42.765,4.399977684,0.101732254,2.710577011,0,11.84886742,0,-7.05719E-05
06-10-2018 05:36:42.765,4.400034904,0.098509789,2.713917732,0,11.86356735,0,-3.33786E-05
06-10-2018 05:38:42.765,4.400036812,0.095077515,2.71714592,0,11.87777138,0,2.95639E-05
06-10-2018 05:40:42.767,4.399968147,0.091936111,2.720262766,0,11.89148521,0,-5.34058E-05
06-10-2018 05:42:42.766,4.400047302,0.088720322,2.723274708,0,11.90473747,0,-6.48499E-05
06-10-2018 05:44:42.766,4.399975777,0.085886002,2.726184368,0,11.9175396,0,-6.29425E-05
06-10-2018 05:46:42.766,4.400037766,0.083224297,2.728999376,0,11.92992592,0,-6.67572E-06
06-10-2018 05:47:46.712,4.399985313,0.081488609,2.730462074,0,11.93636131,0,-4.3134E-05
06-10-2018 05:49:46.763,4.382619858,0,2.730462551,0,11.93636417,0,-0.00011158
06-10-2018 05:51:46.767,4.380896568,0,2.730462551,0,11.93636417,0,-5.62668E-05
06-10-2018 05:52:46.769,4.380238533,0,2.730462551,0,11.93636417,0,-0.000176686
06-10-2018 05:54:46.863,3.980642319,-2.281923294,2.730462551,0.076058514,11.93636417,0.306124896,-0.000417709
06-10-2018 05:56:46.863,3.938504219,-2.281949043,2.730462551,0.152123019,11.93636417,0.607221961,-0.000386238
06-10-2018 05:58:46.860,3.901566505,-2.281945229,2.730462551,0.228186667,11.93636417,0.905384123,-0.000307083
06-10-2018 06:00:46.863,3.866559029,-2.281962395,2.730462551,0.304256618,11.93636417,1.20083034,-0.000247955
06-10-2018 06:02:46.865,3.833143234,-2.281891823,2.730462551,0.380320549,11.93636417,1.493658066,-0.000309944
06-10-2018 06:04:46.863,3.800319672,-2.281864166,2.730462551,0.456385761,11.93636417,1.783970833,-0.000257492
06-10-2018 06:06:46.861,3.768615723,-2.281944275,2.730462551,0.532443464,11.93636417,2.071806908,-0.000185013
06-10-2018 06:08:46.864,3.738714218,-2.281930923,2.730462551,0.608511925,11.93636417,2.357332945,-0.000282288
06-10-2018 06:10:46.862,3.709224701,-2.281913757,2.730462551,0.68457526,11.93636417,2.640588284,-0.000278473
06-10-2018 06:12:46.862,3.679865837,-2.281952858,2.730462551,0.760638475,11.93636417,2.92160964,-0.000255585
06-10-2018 06:14:46.865,3.651639938,-2.281894684,2.730462551,0.836708248,11.93636417,3.200457573,-0.000182152
06-10-2018 06:16:46.863,3.624550819,-2.281942368,2.730462551,0.912772536,11.93636417,3.477175713,-0.000181198
06-10-2018 06:18:46.863,3.599721909,-2.281974792,2.730462551,0.988838434,11.93636417,3.751928329,-0.000293732
06-10-2018 06:20:46.862,3.57613945,-2.281991005,2.730462551,1.064896703,11.93636417,4.024814129,-0.000209808
06-10-2018 06:22:46.862,3.553853035,-2.281949043,2.730462551,1.14096415,11.93636417,4.295989513,-0.000208855
06-10-2018 06:24:46.862,3.532661438,-2.281881332,2.730462551,1.217021227,11.93636417,4.565468788,-0.000135422
06-10-2018 06:26:46.861,3.512469292,-2.281949043,2.730462551,1.293091416,11.93636417,4.833427429,-8.86917E-05
06-10-2018 06:28:46.865,3.492494583,-2.281856537,2.730462551,1.369163871,11.93636417,5.099860668,-0.000167847
06-10-2018 06:30:46.860,3.473168373,-2.282011032,2.730462551,1.445215344,11.93636417,5.364730358,-0.000198364
06-10-2018 06:32:46.864,3.454844475,-2.281925201,2.730462551,1.521285295,11.93636417,5.62823391,-0.000156403
06-10-2018 06:34:46.865,3.437417984,-2.281957626,2.730462551,1.59734726,11.93636417,5.890342712,-0.000178337
06-10-2018 06:36:46.865,3.42075634,-2.281942368,2.730462551,1.67341876,11.93636417,6.15120697,-0.00023365
06-10-2018 06:38:46.864,3.404222488,-2.281947136,2.730462551,1.749473095,11.93636417,6.410736084,-6.58035E-05
06-10-2018 06:40:46.865,3.388133049,-2.281955719,2.730462551,1.825541735,11.93636417,6.669075489,-7.53403E-05
06-10-2018 06:42:46.863,3.371520996,-2.281925201,2.730462551,1.901605844,11.93636417,6.926148415,-0.00015831
06-10-2018 06:44:46.860,3.354916573,-2.28202343,2.730462551,1.977666616,11.93636417,7.181967258,-0.000201225
06-10-2018 06:46:46.860,3.337656021,-2.281916618,2.730462551,2.053739071,11.93636417,7.436542034,-0.000206947
06-10-2018 06:48:46.864,3.318912506,-2.281957626,2.730462551,2.129796743,11.93636417,7.689696789,-0.000189781
06-10-2018 06:50:46.866,3.298090935,-2.28188324,2.730462551,2.205871105,11.93636417,7.941410065,-0.000235558
06-10-2018 06:52:46.866,3.274560928,-2.281891823,2.730462551,2.281926394,11.93636417,8.191372871,-0.000170708
06-10-2018 06:54:46.863,3.247535706,-2.281927109,2.730462551,2.358001471,11.93636417,8.439479828,-0.00024128
06-10-2018 06:56:46.864,3.216320992,-2.281955719,2.730462551,2.43406415,11.93636417,8.685350418,-0.000259399
06-10-2018 06:58:46.861,3.17783165,-2.281938553,2.730462551,2.510120392,11.93636417,8.928544044,-0.000309944
06-10-2018 07:00:46.861,3.130908012,-2.281959534,2.730462551,2.586189985,11.93636417,9.168571472,-0.000371933
06-10-2018 07:02:46.862,3.070206642,-2.281881332,2.730462551,2.662257195,11.93636417,9.404524803,-0.000589371
06-10-2018 07:04:33.811,2.999987602,-2.281945229,2.730462551,2.730046511,11.93636417,9.610383987,-2.03453E-05
06-10-2018 07:06:33.964,3.625508308,0,2.730462551,2.730079651,11.93636417,9.610485077,0.000618935
06-10-2018 07:08:33.964,3.662327766,0,2.730462551,2.730079651,11.93636417,9.610485077,0.00022316
06-10-2018 07:09:33.962,3.670920372,0,2.730462551,2.730079651,11.93636417,9.610485077,0.000247002
06-10-2018 07:10:38.729,4.199998856,3.259979248,0.069524474,0,0.291807979,0,0.00027274
06-10-2018 07:12:38.749,4.249641418,3.259866714,0.177942574,0,0.750211358,0,0.000320435
06-10-2018 07:14:38.753,4.281839371,3.259883881,0.286596447,0,1.213757634,0,0.000238419
06-10-2018 07:16:38.749,4.307457924,3.259929657,0.395258605,0,1.680482745,0,0.000300407
06-10-2018 07:18:38.748,4.3306427,3.259859085,0.503917754,0,2.149802208,0,0.0001688
06-10-2018 07:20:38.747,4.355507851,3.259876251,0.612579167,0,2.621697664,0,0.00026226
06-10-2018 07:22:38.752,4.3828125,3.259838104,0.721260607,0,3.096530199,0,0.000151634
06-10-2018 07:24:38.753,4.400021553,3.145689011,0.829058707,0,3.570294142,0,-3.71933E-05
06-10-2018 07:26:38.752,4.399998665,2.908533096,0.929858863,0,4.013815403,0,4.00543E-05
06-10-2018 07:28:38.747,4.400017738,2.692768097,1.023124695,0,4.424185276,0,4.00543E-05
06-10-2018 07:30:38.753,4.400004387,2.507627487,1.109685659,0,4.805053234,0,9.53674E-06
06-10-2018 07:32:38.750,4.400006294,2.344997406,1.190505624,0,5.160661697,0,3.91006E-05
06-10-2018 07:34:38.754,4.400022507,2.208089828,1.266333461,0,5.494304657,0,1.23978E-05
06-10-2018 07:36:38.751,4.40004921,2.086277008,1.337862968,0,5.809034824,0,-8.58307E-06
06-10-2018 07:38:38.750,4.399998665,1.978450775,1.40558219,0,6.10699892,0,3.8147E-05
06-10-2018 07:40:38.748,4.399967194,1.882488251,1.469897151,0,6.389985085,0,3.8147E-06
06-10-2018 07:42:38.750,4.399970055,1.795145988,1.531161785,0,6.659549713,0,3.71933E-05
06-10-2018 07:44:38.750,4.400011063,1.715097427,1.589649558,0,6.916895866,0,-1.33514E-05
06-10-2018 07:46:38.753,4.400003433,1.638977051,1.645544529,0,7.162833691,0,-1.71661E-05
06-10-2018 07:48:38.752,4.399947166,1.569541931,1.699010491,0,7.398084164,0,3.05176E-05
06-10-2018 07:50:38.749,4.400012016,1.502267838,1.750176787,0,7.623216152,0,-1.62125E-05
06-10-2018 07:52:38.752,4.399982452,1.438195229,1.799183488,0,7.838845253,0,1.04904E-05
06-10-2018 07:54:38.750,4.399971008,1.377469063,1.84608686,0,8.045220375,0,-4.29153E-05
06-10-2018 07:56:38.748,4.400055885,1.317736626,1.891008019,0,8.242873192,0,-8.58307E-06
06-10-2018 07:58:38.754,4.399981499,1.260756493,1.933980227,0,8.431951523,0,-3.05176E-05
06-10-2018 08:00:38.749,4.399936676,1.20544529,1.975073457,0,8.612761497,0,3.05176E-05
06-10-2018 08:02:38.750,4.400000572,1.150230408,2.014333725,0,8.785506248,0,-2.76566E-05
06-10-2018 08:04:38.751,4.399991989,1.097244263,2.051780701,0,8.95027256,0,-1.04904E-05
06-10-2018 08:06:38.752,4.400005341,1.045449257,2.087486506,0,9.107378006,0,2.09808E-05
06-10-2018 08:08:38.748,4.400038719,0.995738983,2.121509314,0,9.257079124,0,-4.76837E-05
